Institute_Type,Do_Not_Call,Secondary_Business_Unit_Id,Parent_Guardian_Email,Major,Company_Website,Postal_Code,Sales_Campaign_Id,Resume,Solution,City,Company_City,Contact_Person_Email,No_of_Work_Experience_Year,Highest_Qualification,EduCLaaS_Account_Manager_Name,UTM_Campaign,Lead_Status,Phone_Number,Date_of_Birth,Contact_DB_Status_Id,FIN_Number,Last_Name,Company_Size_Category_Code,Contact_Source,Address_Line_1,Contact_Owner,Secondary_Business_Acc_Mgr,Company_State_Region,Company_Owner,Cilos_Substage_Id,Industry_Sector_Id,Company_Address_Line_1,UTM_Medium,Company_Name,Company_Phone,Country_Id,NRIC_Number,Website_URL,UTM_Source,Contact_Type_Id,Company_Postal_Code,Industry_Group,Address_Line_2,Primary_Business_Unit_Id,Race_Id,Primary_Business_Acc_Mgr,Job_Title,Managed_Contact,Country,Personal_Email,Current_Income_Yearly,Industry_Sector,First_Name,Company_Code,Sales_Region,Company_Linkedin_URL,Company_Facebook,Agentic_Type_Id,Parent_Guardian_Contact_No,Facebook_Id,Referrer_Address,Viber_Number,Sponsoring_Entity_Id,Company_Domain_Name,Industry,Referred_By,Lifecycle_Stage,State_Region,Mobile_Phone_Number,Parent_Guardian_NRIC_Passport_No,Employee_Range,Company_Notes,Company_Segment,WhatsApp_Phone_Number,Company_Address_Line_2,Annual_Revenue,Nationality_Id,Company_Status,CILOS_Life_Cycle_Stage,Salutation,School_Attended,Desired_Quarter_Intake,Company_UEN_Registration_No,Company_SSIC,Contact_Person,Next_Activity_Date,Partner_Type,LinkedIn_URL,Career_Level,Curation_Id,Referrer_Name,Referrer_Email_Address,Job_Classification,Current_Designation,Company_Email,Marketing_Campaign_Id,Solution_Group_Id,Work_Email,Contact_Notes,Passport_Number,Channel_Ref_Id,Linkedin_Handle,Company_Id,Residence_Status_Id
Training-Institute,1,92e1188e-1947-4c61-bb64-fc3541630afd,parent87@example.com,Engineering,https://company87.com,50000,a4221ff1-d33d-4e71-8ff3-9d9632404952,resume87.pdf,"Solution A","Kuala Lumpur","Kuala Lumpur",manager87@company.com,14,PhD,"Account Manager 87","Campaign 3",Converted,037464875,1998-10-22,e9b02fa0-f5cc-4432-b52e-dedc6b0aea09,FIN87,Test87,Small,Linkedin,"Street 87",Value_Contact_Owner_87,Value_Secondary_Business_Acc_Mgr_87,KL,"Owner 87",3670ae51-904d-4a4f-8638-6bba5fb31a47,c723f437-69a9-4470-b80d-8d3cf84da964,"Company Street 87",Referral,"Company 87",034883171,f589305b-5159-4e3f-9851-ef6915678959,NRIC87,https://company87.com,Direct,a3ccc8f3-1c41-4b59-8c4a-7fb1f2114eba,50000,Private,"Block 87",b854a44c-d707-49cc-87b8-c721367c15fd,b4cc1858-582c-45c2-80dc-30d4cc378c58,Value_Primary_Business_Acc_Mgr_87,Developer,1,Malaysia,user87@example.com,105309,Value_Industry_Sector_87,User87,C87,Value_Sales_Region_87,https://linkedin.com/company/87,https://facebook.com/company87,35f313a3-f3a8-45a8-9691-75bb61ed036c,0192756622,f7c55811-9c6e-407d-a5de-6b0d6321144f,"Ref Address 87",0135058141,fa751fda-2f55-40cd-aaf0-dacf58a37234,company87.com,Retail,Value_Referred_By_87,Alumni,KL,0170496928,PP87,201-500,"Company notes 87. Company notes 87. Company notes 87. Company notes 87. Company notes 87. Company notes 87. Company notes 87. Company notes 87. Company notes 87. Company notes 87. Company notes 87. Company notes 87. ",Education,0195112248,"Company Block 87",163100,934d6536-045c-4d26-9b2c-b3f06de40472,Inactive,Value_CILOS_Life_Cycle_Stage_87,Mrs,"Test University 87",2025-Q4,UEN87,SSIC87,"Manager 87",2026-03-04,Partner,https://linkedin.com/in/user87,Value_Career_Level_87,90232f38-b94b-43cd-9771-cc7e3b482176,"Referrer 87",Value_Referrer_Email_Address_87,Marketing,Lead,contact87@company.com,05ff2931-c729-45d8-8558-cb08f03d325d,0930c498-8c6f-49ed-a808-e29a939a530e,work87@example.com,"Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. ",PASS87,75e73c35-d61e-4edc-9883-74a3c5e58432,handle87,19af8e0a-b6ca-42ba-9ee7-fb9c89a45b38,bf5f7efa-2753-4123-ae55-b5a1b0196d11
HigherED,0,eb6ac660-7415-48fe-ad29-112bb49f720a,parent88@example.com,"Computer Science",https://company88.com,50000,b652d97f-71be-45de-960b-68dd7316f39e,resume88.pdf,"Solution B","Kuala Lumpur","Kuala Lumpur",manager88@company.com,2,Diploma,"Account Manager 88","Campaign 4",New,032814427,1993-04-26,2b6397b4-a93e-4c59-bfee-b1ccbf76bcbb,FIN88,Test88,Medium,Marketing,"Street 88",Value_Contact_Owner_88,Value_Secondary_Business_Acc_Mgr_88,KL,"Owner 88",1a8be6eb-4a56-4392-ae86-d40a2e004c6c,a756bd87-0689-4300-85cf-8e366c0af50a,"Company Street 88",CPC,"Company 88",031879935,1f537d07-931b-4913-b9cf-7cb83caa8cff,NRIC88,https://company88.com,Google,23adbe2e-040b-44c5-b4df-86eff02deede,50000,Public,"Block 88",1a78fbcf-0798-4e18-89c0-4f0793a66eb2,d1e1304b-5d7a-4e35-a2ab-706719ee6f2e,Value_Primary_Business_Acc_Mgr_88,Engineer,0,Malaysia,user88@example.com,58930,Value_Industry_Sector_88,User88,C88,Value_Sales_Region_88,https://linkedin.com/company/88,https://facebook.com/company88,1741cc5d-4be9-41e6-897e-240faf9d5043,0153200414,e9d150a7-2686-4657-932d-c978936bb140,"Ref Address 88",0140657417,77eadc42-9c07-45db-ac04-6b75fda15454,company88.com,Technology,Value_Referred_By_88,Prospect,KL,0194128540,PP88,1-10,"Company notes 88. Company notes 88. Company notes 88. Company notes 88. Company notes 88. Company notes 88. Company notes 88. Company notes 88. Company notes 88. Company notes 88. Company notes 88. Company notes 88. ",Corporate,0144046649,"Company Block 88",74277,68192952-a672-432d-9930-18a635f7cfbd,Active,Value_CILOS_Life_Cycle_Stage_88,Dr,"Test University 88",2025-Q1,UEN88,SSIC88,"Manager 88",2026-03-04,Reseller,https://linkedin.com/in/user88,Value_Career_Level_88,f526a531-6424-42bb-96f0-f121a66eabbf,"Referrer 88",Value_Referrer_Email_Address_88,IT,Junior,contact88@company.com,4159d97e-72f0-4be6-a04c-8389cddc9de0,c7e036b8-4871-4982-9a09-a74b2b4c0036,work88@example.com,"Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. ",PASS88,b152d33b-5dda-445a-bc00-99980bec6cc6,handle88,29345ac2-abba-4c35-9d64-41bc9f978731,2ac5e1b4-7b4f-440a-a3c5-1e997db5cee6
Training-Institute,1,e2bf56a4-5394-4293-98d3-68724f876638,parent89@example.com,Business,https://company89.com,50000,36b2356f-1907-49c0-8f7e-dceb252b1ee7,resume89.pdf,"Solution C","Kuala Lumpur","Kuala Lumpur",manager89@company.com,15,Degree,"Account Manager 89","Campaign 5",Working,037034491,1995-01-28,51f426ee-031c-4539-a4dc-d284765db4eb,FIN89,Test89,Large,Sales,"Street 89",Value_Contact_Owner_89,Value_Secondary_Business_Acc_Mgr_89,KL,"Owner 89",06f7e15b-9849-4dcf-a100-da75d9547246,84c457c9-27a0-44e5-924c-ddb89ee9e3a3,"Company Street 89",Email,"Company 89",037606216,cc0837bb-23b5-4ad8-99ad-009d85c25910,NRIC89,https://company89.com,LinkedIn,6244ea0f-6cca-4ad0-a09d-61b98871d061,50000,NGO,"Block 89",df2ffb69-8ee9-429f-8949-f24e0ed69bcf,bafe1f54-5362-456c-983c-011a09a60476,Value_Primary_Business_Acc_Mgr_89,Analyst,1,Malaysia,user89@example.com,135066,Value_Industry_Sector_89,User89,C89,Value_Sales_Region_89,https://linkedin.com/company/89,https://facebook.com/company89,bd76fcef-69c2-4adc-910b-712ed91e0bf4,0161841143,bf1058f6-e618-4b8a-90bc-d777ee5c1d24,"Ref Address 89",0194945009,37f67947-a669-4775-8f49-81e427c7f82f,company89.com,Finance,Value_Referred_By_89,Lead,KL,0168221502,PP89,11-50,"Company notes 89. Company notes 89. Company notes 89. Company notes 89. Company notes 89. Company notes 89. Company notes 89. Company notes 89. Company notes 89. Company notes 89. Company notes 89. Company notes 89. ",SME,0168971496,"Company Block 89",475940,0038886f-fa3c-4295-b777-ac676437c782,Inactive,Value_CILOS_Life_Cycle_Stage_89,Mdm,"Test University 89",2025-Q2,UEN89,SSIC89,"Manager 89",2026-03-04,Direct,https://linkedin.com/in/user89,Value_Career_Level_89,c9d0cf15-6c83-44ba-92c3-f5f1b318f9fb,"Referrer 89",Value_Referrer_Email_Address_89,Finance,Mid,contact89@company.com,41598494-60d7-4fba-93b6-24172480bef5,f11c666a-2db7-461e-9cc3-731d0c6e2ff4,work89@example.com,"Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. ",PASS89,7321747d-7bd3-48a5-96cb-3c90e81ebd5a,handle89,21f8b402-b3cd-442a-80ed-9b7618f6c945,e42f7af7-fb5d-4c9c-98a8-c82cfd863fd9
HigherED,0,39d90565-fef1-4414-a6c6-3c98813bfefb,parent90@example.com,IT,https://company90.com,50000,fbc3029f-70e2-404d-ad82-509af2cd9dcb,resume90.pdf,"Solution A","Kuala Lumpur","Kuala Lumpur",manager90@company.com,3,Master,"Account Manager 90","Campaign 1",Nurture,038303868,1984-04-12,7bc98d8a-0fa9-4e03-a7fe-3b8214a1aa04,FIN90,Test90,Small,Purchased,"Street 90",Value_Contact_Owner_90,Value_Secondary_Business_Acc_Mgr_90,KL,"Owner 90",f0e5a029-e5ac-43c9-b12a-24458e80f261,7be0b32a-8046-494f-afca-21bd40ee2bcf,"Company Street 90",Organic,"Company 90",035006012,a7d0ce9b-a30b-470c-9030-1568957eafd1,NRIC90,https://company90.com,Facebook,c79bf777-af9a-4d12-b159-cac18a58c062,50000,Private,"Block 90",1ff6d500-ad51-4a81-add2-532960957525,50d851b2-600e-429c-ac93-c531b225b215,Value_Primary_Business_Acc_Mgr_90,Manager,0,Malaysia,user90@example.com,76601,Value_Industry_Sector_90,User90,C90,Value_Sales_Region_90,https://linkedin.com/company/90,https://facebook.com/company90,71972c2f-8f7a-4762-b88c-38f82727b9a6,0169190259,4612c750-9226-4e6e-877a-4fad309a32ba,"Ref Address 90",0194705863,566a205f-a343-4354-82ae-6b900d32b06e,company90.com,Education,Value_Referred_By_90,Customer,KL,0121045905,PP90,51-200,"Company notes 90. Company notes 90. Company notes 90. Company notes 90. Company notes 90. Company notes 90. Company notes 90. Company notes 90. Company notes 90. Company notes 90. Company notes 90. Company notes 90. ",Government,0158363483,"Company Block 90",76302,be166bae-b245-4aaf-a19b-f003e1c1d2ce,Active,Value_CILOS_Life_Cycle_Stage_90,Mr,"Test University 90",2025-Q3,UEN90,SSIC90,"Manager 90",2026-03-04,Partner,https://linkedin.com/in/user90,Value_Career_Level_90,5c521c8d-2e3c-4333-9106-839c8467903c,"Referrer 90",Value_Referrer_Email_Address_90,Sales,Senior,contact90@company.com,7b40f53c-7e5a-4ffd-9412-c13f9c4fbe20,ddeb3c0b-463f-4e4c-9f11-22fd58dfbff0,work90@example.com,"Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. ",PASS90,b2c7e325-8355-4a21-bf69-ae0b1e40d9e6,handle90,c3d29782-bb97-424e-acba-cc9fe0cce814,ec3ba29a-ddf3-435e-b261-960eed281e6d
Training-Institute,1,335a73f7-9290-45c0-8089-8cbcdb66578a,parent91@example.com,Engineering,https://company91.com,50000,d8048f2b-6bcd-45fd-812f-bf224f0017d3,resume91.pdf,"Solution B","Kuala Lumpur","Kuala Lumpur",manager91@company.com,5,PhD,"Account Manager 91","Campaign 2",Converted,035336765,1987-05-10,88ae704c-b9a5-4565-bef4-0ea05900ef5c,FIN91,Test91,Medium,Linkedin,"Street 91",Value_Contact_Owner_91,Value_Secondary_Business_Acc_Mgr_91,KL,"Owner 91",f25c87fa-7b9b-4fdf-84c6-8faaafc0e052,ea3b7071-111e-4334-adab-3eb3be76b374,"Company Street 91",Referral,"Company 91",039339929,94c52175-1d1b-4aa4-a591-be0c885205c4,NRIC91,https://company91.com,Direct,bc3cfe3f-4dfa-45a3-8f9c-b174dfad172a,50000,Public,"Block 91",90e49c5b-8367-4431-b948-74f303af8963,33a3ee63-5443-44c5-906f-85133b7dc960,Value_Primary_Business_Acc_Mgr_91,Developer,1,Malaysia,user91@example.com,147791,Value_Industry_Sector_91,User91,C91,Value_Sales_Region_91,https://linkedin.com/company/91,https://facebook.com/company91,eea0e2bf-2703-469d-be72-d80e12e912eb,0176309001,99e95081-8e55-4caf-a489-031ba0e42c3f,"Ref Address 91",0173367120,5273416c-3745-4b25-b3b5-2c17b22063f0,company91.com,Retail,Value_Referred_By_91,Alumni,KL,0125197475,PP91,201-500,"Company notes 91. Company notes 91. Company notes 91. Company notes 91. Company notes 91. Company notes 91. Company notes 91. Company notes 91. Company notes 91. Company notes 91. Company notes 91. Company notes 91. ",Education,0178576836,"Company Block 91",53949,f2dbd11a-0081-425c-9d68-abe8eccba11a,Inactive,Value_CILOS_Life_Cycle_Stage_91,Ms,"Test University 91",2025-Q4,UEN91,SSIC91,"Manager 91",2026-03-04,Reseller,https://linkedin.com/in/user91,Value_Career_Level_91,b45a7abd-9832-4460-aeec-a9e4d50d9ac9,"Referrer 91",Value_Referrer_Email_Address_91,Marketing,Lead,contact91@company.com,4441ba2f-426c-4487-b898-a883754b2d54,c1099336-f157-44c2-92af-8d945dd232ac,work91@example.com,"Generated note 91. Generated note 91. Generated note 91. Generated note 91. Generated note 91. Generated note 91. Generated note 91. Generated note 91. Generated note 91. Generated note 91. ",PASS91,493380c8-70ae-4a1a-b58d-8191d032a4e8,handle91,a36d80cd-83c9-47df-9235-adfb82f45dfc,d883d4ea-07ba-4370-a484-fc2ca431f39c
HigherED,0,fd90420f-f4ad-45b8-abdb-7d5daf128fe7,parent92@example.com,"Computer Science",https://company92.com,50000,f3ab1b2e-f4eb-4b7c-8128-d84822462151,resume92.pdf,"Solution C","Kuala Lumpur","Kuala Lumpur",manager92@company.com,15,Diploma,"Account Manager 92","Campaign 3",New,033545467,1992-04-02,600abb07-479d-4c8d-b3fe-92a8bd464f1d,FIN92,Test92,Large,Marketing,"Street 92",Value_Contact_Owner_92,Value_Secondary_Business_Acc_Mgr_92,KL,"Owner 92",9ce4ffde-69a2-4fd4-93ce-c0a7a7003eb1,75fa54b2-dbdd-449b-9e21-08565f41da0f,"Company Street 92",CPC,"Company 92",032461654,f23b2ff0-bc55-47e2-9e52-66246a97efaf,NRIC92,https://company92.com,Google,fef4c233-050f-4cdd-82f3-f09161447dbd,50000,NGO,"Block 92",e28080a5-1a67-44fe-b800-db6be7b5cc8c,8e039c06-723d-4577-9c1e-ac176d331e0b,Value_Primary_Business_Acc_Mgr_92,Engineer,0,Malaysia,user92@example.com,57497,Value_Industry_Sector_92,User92,C92,Value_Sales_Region_92,https://linkedin.com/company/92,https://facebook.com/company92,314aac20-5ea6-454a-8521-3cfe7b5a1738,0130899264,9da9d96a-962e-49ef-adbf-c7e8614893bf,"Ref Address 92",0125434647,1cc8a5a1-0690-4254-b45e-22b55d1b7029,company92.com,Technology,Value_Referred_By_92,Prospect,KL,0139167521,PP92,1-10,"Company notes 92. Company notes 92. Company notes 92. Company notes 92. Company notes 92. Company notes 92. Company notes 92. Company notes 92. Company notes 92. Company notes 92. Company notes 92. Company notes 92. ",Corporate,0141262080,"Company Block 92",167086,e06ab8b9-0191-40eb-b3ed-8d8b3f671c78,Active,Value_CILOS_Life_Cycle_Stage_92,Mrs,"Test University 92",2025-Q1,UEN92,SSIC92,"Manager 92",2026-03-04,Direct,https://linkedin.com/in/user92,Value_Career_Level_92,3d97a151-bb41-420b-98d6-cddf5d908720,"Referrer 92",Value_Referrer_Email_Address_92,IT,Junior,contact92@company.com,2b024498-9836-481d-bae4-de4a428a61e1,1ddc3422-e9e6-4404-88f5-b6153a9c219e,work92@example.com,"Generated note 92. Generated note 92. Generated note 92. Generated note 92. Generated note 92. Generated note 92. Generated note 92. Generated note 92. Generated note 92. Generated note 92. ",PASS92,d2e4f3bd-20d7-442b-a518-41fbf9fefc0f,handle92,e43fd3d0-b6ac-4ced-bd68-98fa737364b1,d69701b7-3359-4b0e-aa2a-a8199fe67f48
Training-Institute,1,760645db-654e-4e7e-a028-106daa00031d,parent93@example.com,Business,https://company93.com,50000,4b90e8c9-ca1b-4432-9764-2b19dc25e74b,resume93.pdf,"Solution A","Kuala Lumpur","Kuala Lumpur",manager93@company.com,8,Degree,"Account Manager 93","Campaign 4",Working,033347936,1991-02-01,558d64f6-fa3d-4978-868a-88dd97c16665,FIN93,Test93,Small,Sales,"Street 93",Value_Contact_Owner_93,Value_Secondary_Business_Acc_Mgr_93,KL,"Owner 93",62acc46e-f145-4f62-8315-dab1f8b30c5a,e80e0df3-d47b-427b-9c22-7fabc78a91de,"Company Street 93",Email,"Company 93",036903944,854832e5-f166-44a0-8722-b78a74e564e5,NRIC93,https://company93.com,LinkedIn,2b444d21-4b88-4a45-a08a-54efa3cacaff,50000,Private,"Block 93",931a8d8e-8571-45a6-aa7e-48e8584c3100,cc386352-bf06-4104-b24c-2dd7e10440e5,Value_Primary_Business_Acc_Mgr_93,Analyst,1,Malaysia,user93@example.com,92016,Value_Industry_Sector_93,User93,C93,Value_Sales_Region_93,https://linkedin.com/company/93,https://facebook.com/company93,c7945160-2932-4110-aee7-820ad242f2d3,0158689921,086803e9-da12-4c08-b671-c224e1ab521a,"Ref Address 93",0134170501,d9ad1067-eccb-401a-b136-1728d75235ea,company93.com,Finance,Value_Referred_By_93,Lead,KL,0177129493,PP93,11-50,"Company notes 93. Company notes 93. Company notes 93. Company notes 93. Company notes 93. Company notes 93. Company notes 93. Company notes 93. Company notes 93. Company notes 93. Company notes 93. Company notes 93. ",SME,0118762971,"Company Block 93",498238,2cbd2156-e01c-4ec4-977e-f3dd9532bbf7,Inactive,Value_CILOS_Life_Cycle_Stage_93,Dr,"Test University 93",2025-Q2,UEN93,SSIC93,"Manager 93",2026-03-04,Partner,https://linkedin.com/in/user93,Value_Career_Level_93,8288aeee-1bc7-4a4c-ae13-35985dc4a4eb,"Referrer 93",Value_Referrer_Email_Address_93,Finance,Mid,contact93@company.com,ccbf8a28-68cd-4be1-841a-21dbf922104a,4af97cb6-4919-4135-b0a8-bab2d67086b1,work93@example.com,"Generated note 93. Generated note 93. Generated note 93. Generated note 93. Generated note 93. Generated note 93. Generated note 93. Generated note 93. Generated note 93. Generated note 93. ",PASS93,be0a19e5-8aef-4be9-ba77-3ead3e48e57e,handle93,f6866d76-2a02-41ab-acaa-facb3b5efacf,31204994-b02b-40bf-a65d-d9e141a79ca4
HigherED,0,94afc796-be64-4dc0-9931-23427e706945,parent94@example.com,IT,https://company94.com,50000,b04471f9-8f60-44b9-b122-d63ba9b97ede,resume94.pdf,"Solution B","Kuala Lumpur","Kuala Lumpur",manager94@company.com,12,Master,"Account Manager 94","Campaign 5",Nurture,039799948,1995-08-05,54e5a33b-e22d-4bed-9093-1f05c7de30c7,FIN94,Test94,Medium,Purchased,"Street 94",Value_Contact_Owner_94,Value_Secondary_Business_Acc_Mgr_94,KL,"Owner 94",92dcf51a-1c4a-4638-a3d0-47bd4e43ae7f,35815683-e33c-4388-abaa-4036d85301d5,"Company Street 94",Organic,"Company 94",036306484,f4c293e2-1376-472f-a368-3d3a9f819b7c,NRIC94,https://company94.com,Facebook,d76243a4-b543-4307-b2ed-2ceb4fefb34f,50000,Public,"Block 94",be880e42-10dd-45b5-9c39-3ac8b6d26b05,703a70ed-2381-44eb-a9ba-a5a718acbfab,Value_Primary_Business_Acc_Mgr_94,Manager,0,Malaysia,user94@example.com,148653,Value_Industry_Sector_94,User94,C94,Value_Sales_Region_94,https://linkedin.com/company/94,https://facebook.com/company94,58399958-409f-46ab-863f-7c3c907a1a7c,0143442432,48f27d77-7092-4520-8c7a-3a3558fa3be3,"Ref Address 94",0194220608,49255cb8-7c10-4d77-a290-0515dfa00ea2,company94.com,Education,Value_Referred_By_94,Customer,KL,0177984322,PP94,51-200,"Company notes 94. Company notes 94. Company notes 94. Company notes 94. Company notes 94. Company notes 94. Company notes 94. Company notes 94. Company notes 94. Company notes 94. Company notes 94. Company notes 94. ",Government,0167571743,"Company Block 94",219313,28a8e5b6-99a7-4e16-95dd-a87df44e99ca,Active,Value_CILOS_Life_Cycle_Stage_94,Mdm,"Test University 94",2025-Q3,UEN94,SSIC94,"Manager 94",2026-03-04,Reseller,https://linkedin.com/in/user94,Value_Career_Level_94,db15fb46-76d7-43b9-8254-23c0fb1853ba,"Referrer 94",Value_Referrer_Email_Address_94,Sales,Senior,contact94@company.com,6648e07e-7b43-48aa-aed6-8b46f276b176,1a34fef3-8841-49f9-b062-1bf067451f43,work94@example.com,"Generated note 94. Generated note 94. Generated note 94. Generated note 94. Generated note 94. Generated note 94. Generated note 94. Generated note 94. Generated note 94. Generated note 94. ",PASS94,2663593c-d8f3-4325-a44b-31700beb27b0,handle94,790e50ad-ff5a-4b19-ae01-ff8d7b2a7fc6,ef1138c4-1dd3-4d05-a4e0-76eb86190248
Training-Institute,1,026c9d9b-69f1-449f-8557-50ba0370f9cc,parent95@example.com,Engineering,https://company95.com,50000,03b23837-43e7-48b0-9503-2a2d5a8c4f3e,resume95.pdf,"Solution C","Kuala Lumpur","Kuala Lumpur",manager95@company.com,13,PhD,"Account Manager 95","Campaign 1",Converted,035573588,1985-12-16,98201399-d548-4dc2-bd07-538c03568932,FIN95,Test95,Large,Linkedin,"Street 95",Value_Contact_Owner_95,Value_Secondary_Business_Acc_Mgr_95,KL,"Owner 95",9df588df-e66d-4e54-8cc0-06b4db4ecc09,17b6e12a-434b-4ce9-8bcf-e14b7811bea7,"Company Street 95",Referral,"Company 95",037057991,232f61c7-5f06-4d31-9a9e-e341701e9742,NRIC95,https://company95.com,Direct,1c374839-f936-422c-a824-648487edd977,50000,NGO,"Block 95",a06062ae-8eff-41c2-950c-2257eb83f93d,c585e0da-db7e-43fe-95a0-ebe24b25459f,Value_Primary_Business_Acc_Mgr_95,Developer,1,Malaysia,user95@example.com,31614,Value_Industry_Sector_95,User95,C95,Value_Sales_Region_95,https://linkedin.com/company/95,https://facebook.com/company95,77f70056-7195-4eff-bbfc-ded4703fc413,0158986022,40d13dd6-7f9c-40f4-b419-c1a08db26d4c,"Ref Address 95",0165511293,b538c78c-68b9-4a7c-81cf-865c4184ce46,company95.com,Retail,Value_Referred_By_95,Alumni,KL,0151733110,PP95,201-500,"Company notes 95. Company notes 95. Company notes 95. Company notes 95. Company notes 95. Company notes 95. Company notes 95. Company notes 95. Company notes 95. Company notes 95. Company notes 95. Company notes 95. ",Education,0153888356,"Company Block 95",140131,b8d5914d-5dba-44a0-90ef-049f171e55e0,Inactive,Value_CILOS_Life_Cycle_Stage_95,Mr,"Test University 95",2025-Q4,UEN95,SSIC95,"Manager 95",2026-03-04,Direct,https://linkedin.com/in/user95,Value_Career_Level_95,4388aa00-676e-498c-853e-0c083b4b4bd7,"Referrer 95",Value_Referrer_Email_Address_95,Marketing,Lead,contact95@company.com,10089f1b-9c05-4f50-8085-7be73552b7a0,5edaa3ef-4a1f-4d61-ba56-3f0f251c6dc8,work95@example.com,"Generated note 95. Generated note 95. Generated note 95. Generated note 95. Generated note 95. Generated note 95. Generated note 95. Generated note 95. Generated note 95. Generated note 95. ",PASS95,f5ab7791-588b-454b-96cd-033d931dc042,handle95,dde6f92e-379c-4750-a607-a8d051a0edee,3d178321-38ae-4483-8e81-67f47d28f77a
HigherED,0,e99f6026-7621-47da-9a7a-e69caf370395,parent96@example.com,"Computer Science",https://company96.com,50000,c345146b-272b-4054-974a-df95bc33af8c,resume96.pdf,"Solution A","Kuala Lumpur","Kuala Lumpur",manager96@company.com,5,Diploma,"Account Manager 96","Campaign 2",New,038962012,1996-04-22,67765fcc-9f0a-4d8d-99b0-2a6d258ab4ca,FIN96,Test96,Small,Marketing,"Street 96",Value_Contact_Owner_96,Value_Secondary_Business_Acc_Mgr_96,KL,"Owner 96",9d444c99-2753-4f3c-af97-155a7fa100ab,a261ff8f-2ecb-4c90-b4e4-a6db8377cb5c,"Company Street 96",CPC,"Company 96",039373480,1d0afdf7-8cfd-458b-9186-74dec6e430cf,NRIC96,https://company96.com,Google,85da3542-fc0a-4c8f-8696-b332c26087d4,50000,Private,"Block 96",bf896754-cb65-486b-92c8-47c9e8343aac,101de413-6b8e-498a-bfff-d00662cdfcd3,Value_Primary_Business_Acc_Mgr_96,Engineer,0,Malaysia,user96@example.com,107334,Value_Industry_Sector_96,User96,C96,Value_Sales_Region_96,https://linkedin.com/company/96,https://facebook.com/company96,5146cfe9-26dc-4aab-80da-d9375899ba2a,0127322589,67682b0a-3c9b-4bd8-969d-bf69f0b9a1bd,"Ref Address 96",0127282498,5615bba0-46c3-493c-924e-edda73f13487,company96.com,Technology,Value_Referred_By_96,Prospect,KL,0134113884,PP96,1-10,"Company notes 96. Company notes 96. Company notes 96. Company notes 96. Company notes 96. Company notes 96. Company notes 96. Company notes 96. Company notes 96. Company notes 96. Company notes 96. Company notes 96. ",Corporate,0128550695,"Company Block 96",156958,0c2b032a-ad23-4a01-9a80-f89a8fd8e8ac,Active,Value_CILOS_Life_Cycle_Stage_96,Ms,"Test University 96",2025-Q1,UEN96,SSIC96,"Manager 96",2026-03-04,Partner,https://linkedin.com/in/user96,Value_Career_Level_96,5563d32a-4681-4786-97f9-88faf8a8fd2e,"Referrer 96",Value_Referrer_Email_Address_96,IT,Junior,contact96@company.com,38277bb9-681b-4d19-9cb6-d4f75c3dda06,c8f98332-1123-44dd-9b34-67bf04bedda5,work96@example.com,"Generated note 96. Generated note 96. Generated note 96. Generated note 96. Generated note 96. Generated note 96. Generated note 96. Generated note 96. Generated note 96. Generated note 96. ",PASS96,61f5c97c-d730-409b-af85-6ac12d43c423,handle96,c64cb787-ec5d-4337-90de-a42aacdd2e0c,628e73b7-10dd-4ec8-a120-72289f5c5f2c
